"nhs_trust22_code","date","discharged_by_1700","discharged_between_1701_2359","discharged_total"
"R0D",2023-06-17,NA,NA,83
"R0D",2023-06-18,NA,NA,50
"R0D",2023-06-19,NA,NA,116
"R0D",2023-06-20,NA,NA,120
"R0D",2023-06-21,NA,NA,138
"R0D",2023-06-22,NA,NA,141
"R0D",2023-06-23,NA,NA,170
"R0D",2023-06-24,NA,NA,83
"R0D",2023-06-25,NA,NA,50
"R0D",2023-06-26,NA,NA,111
"R0D",2023-06-27,NA,NA,153
"R0D",2023-06-28,NA,NA,132
"R0D",2023-06-29,NA,NA,151
"R0D",2023-06-30,NA,NA,156
"REF",2023-06-01,NA,NA,137
"REF",2023-06-02,NA,NA,124
"REF",2023-06-03,NA,NA,65
"REF",2023-06-04,NA,NA,61
"REF",2023-06-05,NA,NA,106
"REF",2023-06-06,NA,NA,140
"REF",2023-06-07,NA,NA,123
"REF",2023-06-08,NA,NA,112
"REF",2023-06-09,NA,NA,140
"REF",2023-06-10,NA,NA,97
"REF",2023-06-11,NA,NA,62
"REF",2023-06-12,NA,NA,98
"REF",2023-06-13,NA,NA,127
"REF",2023-06-14,NA,NA,121
"REF",2023-06-15,NA,NA,141
"REF",2023-06-16,NA,NA,104
"REF",2023-06-17,NA,NA,79
"REF",2023-06-18,NA,NA,56
"REF",2023-06-19,NA,NA,93
"REF",2023-06-20,NA,NA,113
"REF",2023-06-21,NA,NA,129
"REF",2023-06-22,NA,NA,144
"REF",2023-06-23,NA,NA,129
"REF",2023-06-24,NA,NA,79
"REF",2023-06-25,NA,NA,60
"REF",2023-06-26,NA,NA,91
"REF",2023-06-27,NA,NA,119
"REF",2023-06-28,NA,NA,117
"REF",2023-06-29,NA,NA,127
"REF",2023-06-30,NA,NA,123
"RH8",2023-06-01,NA,NA,161
"RH8",2023-06-02,NA,NA,192
"RH8",2023-06-03,NA,NA,127
"RH8",2023-06-04,NA,NA,102
"RH8",2023-06-05,NA,NA,137
"RH8",2023-06-06,NA,NA,155
"RH8",2023-06-07,NA,NA,157
"RH8",2023-06-08,NA,NA,163
"RH8",2023-06-09,NA,NA,160
"RH8",2023-06-10,NA,NA,112
"RH8",2023-06-11,NA,NA,83
"RH8",2023-06-12,NA,NA,132
"RH8",2023-06-13,NA,NA,159
"RH8",2023-06-14,NA,NA,154
"RH8",2023-06-15,NA,NA,152
"RH8",2023-06-16,NA,NA,163
"RH8",2023-06-17,NA,NA,100
"RH8",2023-06-18,NA,NA,65
"RH8",2023-06-19,NA,NA,133
"RH8",2023-06-20,NA,NA,158
"RH8",2023-06-21,NA,NA,178
"RH8",2023-06-22,NA,NA,171
"RH8",2023-06-23,NA,NA,187
"RH8",2023-06-24,NA,NA,118
"RH8",2023-06-25,NA,NA,96
"RH8",2023-06-26,NA,NA,121
"RH8",2023-06-27,NA,NA,161
"RH8",2023-06-28,NA,NA,175
"RH8",2023-06-29,NA,NA,158
"RH8",2023-06-30,NA,NA,179
"RK9",2023-06-01,NA,NA,124
"RK9",2023-06-02,NA,NA,130
"RK9",2023-06-03,NA,NA,162
"RK9",2023-06-04,NA,NA,91
"RK9",2023-06-05,NA,NA,63
"RK9",2023-06-06,NA,NA,119
"RK9",2023-06-07,NA,NA,141
"RK9",2023-06-08,NA,NA,153
"RK9",2023-06-09,NA,NA,132
"RK9",2023-06-10,NA,NA,145
"RK9",2023-06-11,NA,NA,132
"RK9",2023-06-12,NA,NA,73
"RK9",2023-06-13,NA,NA,138
"RK9",2023-06-14,NA,NA,154
"RK9",2023-06-15,NA,NA,140
"RK9",2023-06-16,NA,NA,147
"RK9",2023-06-17,NA,NA,149
"RK9",2023-06-18,NA,NA,74
"RK9",2023-06-19,NA,NA,69
"RK9",2023-06-20,NA,NA,125
"RK9",2023-06-21,NA,NA,143
"RK9",2023-06-22,NA,NA,129
"RK9",2023-06-23,NA,NA,160
"RK9",2023-06-24,NA,NA,184
"RK9",2023-06-25,NA,NA,111
"RK9",2023-06-26,NA,NA,74
"RK9",2023-06-27,NA,NA,123
"RK9",2023-06-28,NA,NA,150
"RK9",2023-06-29,NA,NA,154
"RK9",2023-06-30,NA,NA,161
"RN3",2023-06-01,NA,NA,78
"RN3",2023-06-02,NA,NA,123
"RN3",2023-06-03,NA,NA,113
"RN3",2023-06-04,NA,NA,67
"RN3",2023-06-05,NA,NA,64
"RN3",2023-06-06,NA,NA,73
"RN3",2023-06-07,NA,NA,110
"RN3",2023-06-08,NA,NA,111
"RN3",2023-06-09,NA,NA,94
"RN3",2023-06-10,NA,NA,117
"RN3",2023-06-11,NA,NA,63
"RN3",2023-06-12,NA,NA,119
"RN3",2023-06-13,NA,NA,112
"RN3",2023-06-14,NA,NA,114
"RN3",2023-06-15,NA,NA,96
"RN3",2023-06-16,NA,NA,92
"RN3",2023-06-17,NA,NA,68
"RN3",2023-06-18,NA,NA,38
"RN3",2023-06-19,NA,NA,97
"RN3",2023-06-20,NA,NA,97
"RN3",2023-06-21,NA,NA,102
"RN3",2023-06-22,NA,NA,99
"RN3",2023-06-23,NA,NA,103
"RN3",2023-06-24,NA,NA,57
"RN3",2023-06-25,NA,NA,40
"RN3",2023-06-26,NA,NA,92
"RN3",2023-06-27,NA,NA,93
"RN3",2023-06-28,NA,NA,112
"RN3",2023-06-29,NA,NA,113
"RN3",2023-06-30,NA,NA,115
"RNZ",2023-06-01,NA,NA,47
"RNZ",2023-06-02,NA,NA,63
"RNZ",2023-06-03,NA,NA,29
"RNZ",2023-06-04,NA,NA,17
"RNZ",2023-06-05,NA,NA,45
"RNZ",2023-06-06,NA,NA,56
"RNZ",2023-06-07,NA,NA,55
"RNZ",2023-06-08,NA,NA,68
"RNZ",2023-06-09,NA,NA,62
"RNZ",2023-06-10,NA,NA,36
"RNZ",2023-06-11,NA,NA,17
"RNZ",2023-06-12,NA,NA,52
"RNZ",2023-06-13,NA,NA,42
"RNZ",2023-06-14,NA,NA,50
"RNZ",2023-06-15,NA,NA,68
"RNZ",2023-06-16,NA,NA,46
"RNZ",2023-06-17,NA,NA,16
"RNZ",2023-06-18,NA,NA,20
"RNZ",2023-06-19,NA,NA,27
"RNZ",2023-06-20,NA,NA,55
"RNZ",2023-06-21,NA,NA,55
"RNZ",2023-06-22,NA,NA,49
"RNZ",2023-06-23,NA,NA,57
"RNZ",2023-06-24,NA,NA,29
"RNZ",2023-06-25,NA,NA,23
"RNZ",2023-06-26,NA,NA,44
"RNZ",2023-06-27,NA,NA,59
"RNZ",2023-06-28,NA,NA,47
"RNZ",2023-06-29,NA,NA,52
"RNZ",2023-06-30,NA,NA,58
"RTE",2023-06-01,NA,NA,89
"RTE",2023-06-02,NA,NA,89
"RTE",2023-06-03,NA,NA,52
"RTE",2023-06-04,NA,NA,30
"RTE",2023-06-05,NA,NA,76
"RTE",2023-06-06,NA,NA,80
"RTE",2023-06-07,NA,NA,93
"RTE",2023-06-08,NA,NA,83
"RTE",2023-06-09,NA,NA,122
"RTE",2023-06-10,NA,NA,54
"RTE",2023-06-11,NA,NA,47
"RTE",2023-06-12,NA,NA,65
"RTE",2023-06-13,NA,NA,77
"RTE",2023-06-14,NA,NA,70
"RTE",2023-06-15,NA,NA,70
"RTE",2023-06-16,NA,NA,95
"RTE",2023-06-17,NA,NA,47
"RTE",2023-06-18,NA,NA,48
"RTE",2023-06-19,NA,NA,95
"RTE",2023-06-20,NA,NA,93
"RTE",2023-06-21,NA,NA,85
"RTE",2023-06-22,NA,NA,90
"RTE",2023-06-23,NA,NA,95
"RTE",2023-06-24,NA,NA,63
"RTE",2023-06-25,NA,NA,54
"RTE",2023-06-26,NA,NA,71
"RTE",2023-06-27,NA,NA,91
"RTE",2023-06-28,NA,NA,75
"RTE",2023-06-29,NA,NA,84
"RTE",2023-06-30,NA,NA,100
"RVJ",2023-06-01,NA,NA,101
"RVJ",2023-06-02,NA,NA,127
"RVJ",2023-06-03,NA,NA,77
"RVJ",2023-06-04,NA,NA,66
"RVJ",2023-06-05,NA,NA,102
"RVJ",2023-06-06,NA,NA,120
"RVJ",2023-06-07,NA,NA,108
"RVJ",2023-06-08,NA,NA,111
"RVJ",2023-06-09,NA,NA,145
"RVJ",2023-06-10,NA,NA,54
"RVJ",2023-06-11,NA,NA,74
"RVJ",2023-06-12,NA,NA,99
"RVJ",2023-06-13,NA,NA,130
"RVJ",2023-06-14,NA,NA,117
"RVJ",2023-06-15,NA,NA,117
"RVJ",2023-06-16,NA,NA,125
"RVJ",2023-06-17,NA,NA,80
"RVJ",2023-06-18,NA,NA,51
"RVJ",2023-06-19,NA,NA,120
"RVJ",2023-06-20,NA,NA,108
"RVJ",2023-06-21,NA,NA,105
"RVJ",2023-06-22,NA,NA,138
"RVJ",2023-06-23,NA,NA,122
"RVJ",2023-06-24,NA,NA,73
"RVJ",2023-06-25,NA,NA,59
"RVJ",2023-06-26,NA,NA,105
"RVJ",2023-06-27,NA,NA,111
"RVJ",2023-06-28,NA,NA,128
"RVJ",2023-06-29,NA,NA,132
"RVJ",2023-06-30,NA,NA,122
"RAJ",2023-07-01,NA,NA,217
"RAJ",2023-07-02,NA,NA,166
"RAJ",2023-07-03,NA,NA,242
"RAJ",2023-07-04,NA,NA,308
"RAJ",2023-07-05,NA,NA,290
"RAJ",2023-07-06,NA,NA,304
"RAJ",2023-07-07,NA,NA,295
"RAJ",2023-07-08,NA,NA,204
"RAJ",2023-07-09,NA,NA,148
"RAJ",2023-07-10,NA,NA,223
"RAJ",2023-07-11,NA,NA,314
"RAJ",2023-07-12,NA,NA,281
"RAJ",2023-07-13,NA,NA,278
"RAJ",2023-07-14,NA,NA,297
"RAJ",2023-07-15,NA,NA,232
"RAJ",2023-07-16,NA,NA,168
"RAJ",2023-07-17,NA,NA,220
"RAJ",2023-07-18,NA,NA,261
"RAJ",2023-07-19,NA,NA,283
"RAJ",2023-07-20,NA,NA,275
"RAJ",2023-07-21,NA,NA,264
"RAJ",2023-07-22,NA,NA,178
"RAJ",2023-07-23,NA,NA,160
"RAJ",2023-07-24,NA,NA,245
"RAJ",2023-07-25,NA,NA,274
"RAJ",2023-07-26,NA,NA,258
"RAJ",2023-07-27,NA,NA,301
"RAJ",2023-07-28,NA,NA,317
"RAJ",2023-07-29,NA,NA,199
"RAJ",2023-07-30,NA,NA,148
"RAJ",2023-07-31,NA,NA,268
"RC9",2023-07-01,NA,NA,73
"RC9",2023-07-02,NA,NA,61
"RC9",2023-07-03,NA,NA,114
"RC9",2023-07-04,NA,NA,145
"RC9",2023-07-05,NA,NA,127
"RC9",2023-07-06,NA,NA,144
"RC9",2023-07-07,NA,NA,154
"RC9",2023-07-08,NA,NA,73
"RC9",2023-07-09,NA,NA,65
"RC9",2023-07-10,NA,NA,127
"RC9",2023-07-11,NA,NA,143
"RC9",2023-07-12,NA,NA,124
"RC9",2023-07-13,NA,NA,127
"RC9",2023-07-14,NA,NA,139
"RC9",2023-07-15,NA,NA,82
"RC9",2023-07-16,NA,NA,61
"RC9",2023-07-17,NA,NA,105
"RC9",2023-07-18,NA,NA,132
"RC9",2023-07-19,NA,NA,144
"RC9",2023-07-20,NA,NA,140
"RC9",2023-07-21,NA,NA,138
"RC9",2023-07-22,NA,NA,90
"RC9",2023-07-23,NA,NA,65
"RC9",2023-07-24,NA,NA,100
"RC9",2023-07-25,NA,NA,142
"RC9",2023-07-26,NA,NA,139
"RC9",2023-07-27,NA,NA,106
"RC9",2023-07-28,NA,NA,140
"RC9",2023-07-29,NA,NA,81
"RC9",2023-07-30,NA,NA,39
"RC9",2023-07-31,NA,NA,99
"RCX",2023-07-01,NA,NA,57
"RCX",2023-07-02,NA,NA,42
"RCX",2023-07-03,NA,NA,79
"RCX",2023-07-04,NA,NA,82
"RCX",2023-07-05,NA,NA,75
"RCX",2023-07-06,NA,NA,81
"RCX",2023-07-07,NA,NA,79
"RCX",2023-07-08,NA,NA,62
"RCX",2023-07-09,NA,NA,43
"RCX",2023-07-10,NA,NA,71
"RCX",2023-07-11,NA,NA,82
"RCX",2023-07-12,NA,NA,79
"RCX",2023-07-13,NA,NA,95
"RCX",2023-07-14,NA,NA,82
"RCX",2023-07-15,NA,NA,67
"RCX",2023-07-16,NA,NA,35
"RCX",2023-07-17,NA,NA,64
"RCX",2023-07-18,NA,NA,56
"RCX",2023-07-19,NA,NA,89
"RCX",2023-07-20,NA,NA,90
"RCX",2023-07-21,NA,NA,78
"RCX",2023-07-22,NA,NA,58
"RCX",2023-07-23,NA,NA,39
"RCX",2023-07-24,NA,NA,61
"RCX",2023-07-25,NA,NA,73
"RCX",2023-07-26,NA,NA,101
"RCX",2023-07-27,NA,NA,71
"RCX",2023-07-28,NA,NA,83
"RCX",2023-07-29,NA,NA,59
"RCX",2023-07-30,NA,NA,33
"RCX",2023-07-31,NA,NA,63
"RD8",2023-07-01,NA,NA,34
"RD8",2023-07-02,NA,NA,37
"RD8",2023-07-03,NA,NA,60
"RD8",2023-07-04,NA,NA,76
"RD8",2023-07-05,NA,NA,82
"RD8",2023-07-06,NA,NA,83
"RD8",2023-07-07,NA,NA,71
"RD8",2023-07-08,NA,NA,57
"RD8",2023-07-09,NA,NA,26
"RD8",2023-07-10,NA,NA,60
"RD8",2023-07-11,NA,NA,76
"RD8",2023-07-12,NA,NA,82
"RD8",2023-07-13,NA,NA,83
"RD8",2023-07-14,NA,NA,71
"RD8",2023-07-15,NA,NA,57
"RD8",2023-07-16,NA,NA,26
"RD8",2023-07-17,NA,NA,44
"RD8",2023-07-18,NA,NA,71
"RD8",2023-07-19,NA,NA,77
"RD8",2023-07-20,NA,NA,76
"RD8",2023-07-21,NA,NA,82
"RD8",2023-07-22,NA,NA,39
"RD8",2023-07-23,NA,NA,26
"RD8",2023-07-24,NA,NA,69
"RD8",2023-07-25,NA,NA,69
"RD8",2023-07-26,NA,NA,68
"RD8",2023-07-27,NA,NA,87
"RD8",2023-07-28,NA,NA,86
"RD8",2023-07-29,NA,NA,51
"RD8",2023-07-30,NA,NA,37
"RD8",2023-07-31,NA,NA,NA
"RDE",2023-07-01,NA,NA,117
"RDE",2023-07-02,NA,NA,104
"RDE",2023-07-03,NA,NA,159
"RDE",2023-07-04,NA,NA,169
"RDE",2023-07-05,NA,NA,185
"RDE",2023-07-06,NA,NA,201
"RDE",2023-07-07,NA,NA,191
"RDE",2023-07-08,NA,NA,123
"RDE",2023-07-09,NA,NA,74
"RDE",2023-07-10,NA,NA,148
"RDE",2023-07-11,NA,NA,179
"RDE",2023-07-12,NA,NA,181
"RDE",2023-07-13,NA,NA,174
"RDE",2023-07-14,NA,NA,191
"RDE",2023-07-15,NA,NA,99
"RDE",2023-07-16,NA,NA,72
"RDE",2023-07-17,NA,NA,156
"RDE",2023-07-18,NA,NA,160
"RDE",2023-07-19,NA,NA,170
"RDE",2023-07-20,NA,NA,186
"RDE",2023-07-21,NA,NA,187
"RDE",2023-07-22,NA,NA,98
"RDE",2023-07-23,NA,NA,60
"RDE",2023-07-24,NA,NA,138
"RDE",2023-07-25,NA,NA,178
"RDE",2023-07-26,NA,NA,166
"RDE",2023-07-27,NA,NA,168
"RDE",2023-07-28,NA,NA,186
"RDE",2023-07-29,NA,NA,123
"RDE",2023-07-30,NA,NA,88
"RDE",2023-07-31,NA,NA,160
"RGN",2023-07-01,NA,NA,134
"RGN",2023-07-02,NA,NA,58
"RGN",2023-07-03,NA,NA,61
"RGN",2023-07-04,NA,NA,93
"RGN",2023-07-05,NA,NA,121
"RGN",2023-07-06,NA,NA,99
"RGN",2023-07-07,NA,NA,130
"RGN",2023-07-08,NA,NA,123
"RGN",2023-07-09,NA,NA,64
"RGN",2023-07-10,NA,NA,52
"RGN",2023-07-11,NA,NA,104
"RGN",2023-07-12,NA,NA,104
"RGN",2023-07-13,NA,NA,118
"RGN",2023-07-14,NA,NA,119
"RGN",2023-07-15,NA,NA,139
"RGN",2023-07-16,NA,NA,60
"RGN",2023-07-17,NA,NA,48
"RGN",2023-07-18,NA,NA,88
"RGN",2023-07-19,NA,NA,102
"RGN",2023-07-20,NA,NA,125
"RGN",2023-07-21,NA,NA,116
"RGN",2023-07-22,NA,NA,126
"RGN",2023-07-23,NA,NA,49
"RGN",2023-07-24,NA,NA,49
"RGN",2023-07-25,NA,NA,116
"RGN",2023-07-26,NA,NA,118
"RGN",2023-07-27,NA,NA,121
"RGN",2023-07-28,NA,NA,103
"RGN",2023-07-29,NA,NA,138
"RGN",2023-07-30,NA,NA,67
"RGN",2023-07-31,NA,NA,42
"RGP",2023-07-01,NA,NA,27
"RGP",2023-07-02,NA,NA,25
"RGP",2023-07-03,NA,NA,55
"RGP",2023-07-04,NA,NA,58
"RGP",2023-07-05,NA,NA,40
"RGP",2023-07-06,NA,NA,70
"RGP",2023-07-07,NA,NA,54
"RGP",2023-07-08,NA,NA,40
"RGP",2023-07-09,NA,NA,30
"RGP",2023-07-10,NA,NA,58
"RGP",2023-07-11,NA,NA,53
"RGP",2023-07-12,NA,NA,59
"RGP",2023-07-13,NA,NA,60
"RGP",2023-07-14,NA,NA,70
"RGP",2023-07-15,NA,NA,30
"RGP",2023-07-16,NA,NA,16
"RGP",2023-07-17,NA,NA,45
"RGP",2023-07-18,NA,NA,54
"RGP",2023-07-19,NA,NA,50
"RGP",2023-07-20,NA,NA,49
"RGP",2023-07-21,NA,NA,63
"RGP",2023-07-22,NA,NA,33
"RGP",2023-07-23,NA,NA,10
"RGP",2023-07-24,NA,NA,47
"RGP",2023-07-25,NA,NA,51
"RGP",2023-07-26,NA,NA,48
"RGP",2023-07-27,NA,NA,54
"RGP",2023-07-28,NA,NA,59
"RGP",2023-07-29,NA,NA,39
"RGP",2023-07-30,NA,NA,36
"RGP",2023-07-31,NA,NA,43
"RGR",2023-07-01,NA,NA,55
"RGR",2023-07-02,NA,NA,27
"RGR",2023-07-03,NA,NA,58
"RGR",2023-07-04,NA,NA,61
"RGR",2023-07-05,NA,NA,75
"RGR",2023-07-06,NA,NA,78
"RGR",2023-07-07,NA,NA,82
"RGR",2023-07-08,NA,NA,20
"RGR",2023-07-09,NA,NA,35
"RGR",2023-07-10,NA,NA,63
"RGR",2023-07-11,NA,NA,73
"RGR",2023-07-12,NA,NA,73
"RGR",2023-07-13,NA,NA,78
"RGR",2023-07-14,NA,NA,78
"RGR",2023-07-15,NA,NA,33
"RGR",2023-07-16,NA,NA,33
"RGR",2023-07-17,NA,NA,54
"RGR",2023-07-18,NA,NA,58
"RGR",2023-07-19,NA,NA,67
"RGR",2023-07-20,NA,NA,57
"RGR",2023-07-21,NA,NA,81
"RGR",2023-07-22,NA,NA,33
"RGR",2023-07-23,NA,NA,25
"RGR",2023-07-24,NA,NA,51
"RGR",2023-07-25,NA,NA,62
"RGR",2023-07-26,NA,NA,53
"RGR",2023-07-27,NA,NA,63
"RGR",2023-07-28,NA,NA,78
"RGR",2023-07-29,NA,NA,43
"RGR",2023-07-30,NA,NA,32
"RGR",2023-07-31,NA,NA,54
"RGT",2023-07-01,NA,NA,83
"RGT",2023-07-02,NA,NA,51
"RGT",2023-07-03,NA,NA,85
"RGT",2023-07-04,NA,NA,99
"RGT",2023-07-05,NA,NA,109
"RGT",2023-07-06,NA,NA,105
"RGT",2023-07-07,NA,NA,108
"RGT",2023-07-08,NA,NA,77
"RGT",2023-07-09,NA,NA,57
"RGT",2023-07-10,NA,NA,95
"RGT",2023-07-11,NA,NA,97
"RGT",2023-07-12,NA,NA,111
"RGT",2023-07-13,NA,NA,116
"RGT",2023-07-14,NA,NA,122
"RGT",2023-07-15,NA,NA,84
"RGT",2023-07-16,NA,NA,56
"RGT",2023-07-17,NA,NA,112
"RGT",2023-07-18,NA,NA,111
"RGT",2023-07-19,NA,NA,115
"RGT",2023-07-20,NA,NA,95
"RGT",2023-07-21,NA,NA,121
"RGT",2023-07-22,NA,NA,69
"RGT",2023-07-23,NA,NA,54
"RGT",2023-07-24,NA,NA,90
"RGT",2023-07-25,NA,NA,98
"RGT",2023-07-26,NA,NA,101
"RGT",2023-07-27,NA,NA,109
"RGT",2023-07-28,NA,NA,121
"RGT",2023-07-29,NA,NA,78
"RGT",2023-07-30,NA,NA,64
"RGT",2023-07-31,NA,NA,96
"RM1",2023-07-01,NA,NA,163
"RM1",2023-07-02,NA,NA,104
"RM1",2023-07-03,NA,NA,65
"RM1",2023-07-04,NA,NA,152
"RM1",2023-07-05,NA,NA,133
"RM1",2023-07-06,NA,NA,147
"RM1",2023-07-07,NA,NA,173
"RM1",2023-07-08,NA,NA,162
"RM1",2023-07-09,NA,NA,91
"RM1",2023-07-10,NA,NA,79
"RM1",2023-07-11,NA,NA,139
"RM1",2023-07-12,NA,NA,152
"RM1",2023-07-13,NA,NA,145
"RM1",2023-07-14,NA,NA,164
"RM1",2023-07-15,NA,NA,165
"RM1",2023-07-16,NA,NA,95
"RM1",2023-07-17,NA,NA,76
"RM1",2023-07-18,NA,NA,118
"RM1",2023-07-19,NA,NA,146
"RM1",2023-07-20,NA,NA,162
"RM1",2023-07-21,NA,NA,164
"RM1",2023-07-22,NA,NA,132
"RM1",2023-07-23,NA,NA,111
"RM1",2023-07-24,NA,NA,85
"RM1",2023-07-25,NA,NA,147
"RM1",2023-07-26,NA,NA,179
"RM1",2023-07-27,NA,NA,144
"RM1",2023-07-28,NA,NA,141
"RM1",2023-07-29,NA,NA,149
"RM1",2023-07-30,NA,NA,86
"RM1",2023-07-31,NA,NA,81
"RQW",2023-07-01,NA,NA,75
"RQW",2023-07-02,NA,NA,26
"RQW",2023-07-03,NA,NA,16
"RQW",2023-07-04,NA,NA,31
"RQW",2023-07-05,NA,NA,47
"RQW",2023-07-06,NA,NA,45
"RQW",2023-07-07,NA,NA,43
"RQW",2023-07-08,NA,NA,67
"RQW",2023-07-09,NA,NA,38
"RQW",2023-07-10,NA,NA,24
"RQW",2023-07-11,NA,NA,48
"RQW",2023-07-12,NA,NA,36
"RQW",2023-07-13,NA,NA,56
"RQW",2023-07-14,NA,NA,49
"RQW",2023-07-15,NA,NA,70
"RQW",2023-07-16,NA,NA,39
"RQW",2023-07-17,NA,NA,35
"RQW",2023-07-18,NA,NA,37
"RQW",2023-07-19,NA,NA,44
"RQW",2023-07-20,NA,NA,44
"RQW",2023-07-21,NA,NA,55
"RQW",2023-07-22,NA,NA,25
"RQW",2023-07-23,NA,NA,23
"RQW",2023-07-24,NA,NA,41
"RQW",2023-07-25,NA,NA,43
"RQW",2023-07-26,NA,NA,50
"RQW",2023-07-27,NA,NA,53
"RQW",2023-07-28,NA,NA,75
"RQW",2023-07-29,NA,NA,24
"RQW",2023-07-30,NA,NA,24
"RQW",2023-07-31,NA,NA,32
"RWG",2023-07-01,NA,NA,63
"RWG",2023-07-02,NA,NA,54
"RWG",2023-07-03,NA,NA,94
"RWG",2023-07-04,NA,NA,97
"RWG",2023-07-05,NA,NA,96
"RWG",2023-07-06,NA,NA,103
"RWG",2023-07-07,NA,NA,127
"RWG",2023-07-08,NA,NA,75
"RWG",2023-07-09,NA,NA,62
"RWG",2023-07-10,NA,NA,83
"RWG",2023-07-11,NA,NA,106
"RWG",2023-07-12,NA,NA,108
"RWG",2023-07-13,NA,NA,85
"RWG",2023-07-14,NA,NA,87
"RWG",2023-07-15,NA,NA,75
"RWG",2023-07-16,NA,NA,53
"RWG",2023-07-17,NA,NA,79
"RWG",2023-07-18,NA,NA,81
"RWG",2023-07-19,NA,NA,93
"RWG",2023-07-20,NA,NA,104
"RWG",2023-07-21,NA,NA,89
"RWG",2023-07-22,NA,NA,65
"RWG",2023-07-23,NA,NA,43
"RWG",2023-07-24,NA,NA,69
"RWG",2023-07-25,NA,NA,84
"RWG",2023-07-26,NA,NA,92
"RWG",2023-07-27,NA,NA,96
"RWG",2023-07-28,NA,NA,118
"RWG",2023-07-29,NA,NA,70
"RWG",2023-07-30,NA,NA,42
"RWG",2023-07-31,NA,NA,79
"RWH",2023-07-01,NA,NA,70
"RWH",2023-07-02,NA,NA,55
"RWH",2023-07-03,NA,NA,77
"RWH",2023-07-04,NA,NA,81
"RWH",2023-07-05,NA,NA,84
"RWH",2023-07-06,NA,NA,97
"RWH",2023-07-07,NA,NA,102
"RWH",2023-07-08,NA,NA,67
"RWH",2023-07-09,NA,NA,52
"RWH",2023-07-10,NA,NA,74
"RWH",2023-07-11,NA,NA,105
"RWH",2023-07-12,NA,NA,89
"RWH",2023-07-13,NA,NA,99
"RWH",2023-07-14,NA,NA,105
"RWH",2023-07-15,NA,NA,60
"RWH",2023-07-16,NA,NA,56
"RWH",2023-07-17,NA,NA,71
"RWH",2023-07-18,NA,NA,98
"RWH",2023-07-19,NA,NA,87
"RWH",2023-07-20,NA,NA,86
"RWH",2023-07-21,NA,NA,100
"RWH",2023-07-22,NA,NA,45
"RWH",2023-07-23,NA,NA,61
"RWH",2023-07-24,NA,NA,89
"RWH",2023-07-25,NA,NA,89
"RWH",2023-07-26,NA,NA,91
"RWH",2023-07-27,NA,NA,85
"RWH",2023-07-28,NA,NA,98
"RWH",2023-07-29,NA,NA,55
"RWH",2023-07-30,NA,NA,57
"RWH",2023-07-31,NA,NA,87
"R1H",2023-07-01,NA,NA,172
"R1H",2023-07-02,NA,NA,106
"R1H",2023-07-03,NA,NA,152
"R1H",2023-07-04,NA,NA,185
"R1H",2023-07-05,NA,NA,156
"R1H",2023-07-06,NA,NA,199
"R1H",2023-07-07,NA,NA,183
"R1H",2023-07-08,NA,NA,132
"R1H",2023-07-09,NA,NA,118
"R1H",2023-07-10,NA,NA,137
"R1H",2023-07-11,NA,NA,166
"R1H",2023-07-12,NA,NA,162
"R1H",2023-07-13,NA,NA,180
"R1H",2023-07-14,NA,NA,180
"R1H",2023-07-15,NA,NA,137
"R1H",2023-07-16,NA,NA,104
"R1H",2023-07-17,NA,NA,129
"R1H",2023-07-18,NA,NA,166
"R1H",2023-07-19,NA,NA,187
"R1H",2023-07-20,NA,NA,138
"R1H",2023-07-21,NA,NA,125
"R1H",2023-07-22,NA,NA,111
"R1H",2023-07-23,NA,NA,92
"R1H",2023-07-24,NA,NA,119
"R1H",2023-07-25,NA,NA,153
"R1H",2023-07-26,NA,NA,142
"R1H",2023-07-27,NA,NA,186
"R1H",2023-07-28,NA,NA,181
"R1H",2023-07-29,NA,NA,137
"R1H",2023-07-30,NA,NA,108
"R1H",2023-07-31,NA,NA,117
"R1K",2023-07-01,NA,NA,131
"R1K",2023-07-02,NA,NA,76
"R1K",2023-07-03,NA,NA,46
"R1K",2023-07-04,NA,NA,112
"R1K",2023-07-05,NA,NA,109
"R1K",2023-07-06,NA,NA,125
"R1K",2023-07-07,NA,NA,126
"R1K",2023-07-08,NA,NA,126
"R1K",2023-07-09,NA,NA,77
"R1K",2023-07-10,NA,NA,51
"R1K",2023-07-11,NA,NA,102
"R1K",2023-07-12,NA,NA,119
"R1K",2023-07-13,NA,NA,121
"R1K",2023-07-14,NA,NA,124
"R1K",2023-07-15,NA,NA,126
"R1K",2023-07-16,NA,NA,62
"R1K",2023-07-17,NA,NA,65
"R1K",2023-07-18,NA,NA,97
"R1K",2023-07-19,NA,NA,112
"R1K",2023-07-20,NA,NA,116
"R1K",2023-07-21,NA,NA,122
"R1K",2023-07-22,NA,NA,112
"R1K",2023-07-23,NA,NA,70
"R1K",2023-07-24,NA,NA,38
"R1K",2023-07-25,NA,NA,97
"R1K",2023-07-26,NA,NA,121
"R1K",2023-07-27,NA,NA,122
"R1K",2023-07-28,NA,NA,104
"R1K",2023-07-29,NA,NA,138
"R1K",2023-07-30,NA,NA,89
"R1K",2023-07-31,NA,NA,56
"RAL",2023-07-01,NA,NA,162
"RAL",2023-07-02,NA,NA,85
"RAL",2023-07-03,NA,NA,76
"RAL",2023-07-04,NA,NA,128
"RAL",2023-07-05,NA,NA,146
