"icb22_code","date","do_not_meet_criteria_to_reside"
"E54000060",2022-09-23,610
"E54000060",2022-09-24,650
"E54000060",2022-09-25,445
"E54000060",2022-09-26,360
"E54000060",2022-09-27,597
"E54000060",2022-09-28,647
"E54000060",2022-09-29,669
"E54000060",2022-09-30,667
"E54000015",2022-09-01,472
"E54000015",2022-09-02,540
"E54000015",2022-09-03,389
"E54000015",2022-09-04,313
"E54000015",2022-09-05,408
"E54000015",2022-09-06,428
"E54000015",2022-09-07,521
"E54000015",2022-09-08,466
"E54000015",2022-09-09,508
"E54000015",2022-09-10,385
"E54000015",2022-09-11,299
"E54000015",2022-09-12,453
"E54000015",2022-09-13,491
"E54000015",2022-09-14,494
"E54000015",2022-09-15,493
"E54000015",2022-09-16,523
"E54000015",2022-09-17,399
"E54000015",2022-09-18,297
"E54000015",2022-09-19,339
"E54000015",2022-09-20,426
"E54000015",2022-09-21,485
"E54000015",2022-09-22,468
"E54000015",2022-09-23,496
"E54000015",2022-09-24,360
"E54000015",2022-09-25,268
"E54000015",2022-09-26,404
"E54000015",2022-09-27,464
"E54000015",2022-09-28,429
"E54000015",2022-09-29,446
"E54000015",2022-09-30,481
"E54000062",2022-09-01,665
"E54000062",2022-09-02,670
"E54000062",2022-09-03,635
"E54000062",2022-09-04,506
"E54000062",2022-09-05,493
"E54000062",2022-09-06,584
"E54000062",2022-09-07,625
"E54000062",2022-09-08,635
"E54000062",2022-09-09,653
"E54000062",2022-09-10,619
"E54000062",2022-09-11,504
"E54000062",2022-09-12,529
"E54000062",2022-09-13,587
"E54000062",2022-09-14,690
"E54000062",2022-09-15,655
"E54000062",2022-09-16,662
"E54000062",2022-09-17,606
"E54000062",2022-09-18,508
"E54000062",2022-09-19,483
"E54000062",2022-09-20,546
"E54000062",2022-09-21,616
"E54000062",2022-09-22,695
"E54000062",2022-09-23,635
"E54000062",2022-09-24,645
"E54000062",2022-09-25,527
"E54000062",2022-09-26,584
"E54000062",2022-09-27,642
"E54000062",2022-09-28,645
"E54000062",2022-09-29,663
"E54000062",2022-09-30,672
"E54000055",2022-09-01,182
"E54000055",2022-09-02,235
"E54000055",2022-09-03,255
"E54000055",2022-09-04,255
"E54000055",2022-09-05,227
"E54000055",2022-09-06,224
"E54000055",2022-09-07,218
"E54000055",2022-09-08,187
"E54000055",2022-09-09,248
"E54000055",2022-09-10,234
"E54000055",2022-09-11,235
"E54000055",2022-09-12,241
"E54000055",2022-09-13,249
"E54000055",2022-09-14,247
"E54000055",2022-09-15,232
"E54000055",2022-09-16,233
"E54000055",2022-09-17,229
"E54000055",2022-09-18,264
"E54000055",2022-09-19,271
"E54000055",2022-09-20,256
"E54000055",2022-09-21,232
"E54000055",2022-09-22,221
"E54000055",2022-09-23,250
"E54000055",2022-09-24,281
"E54000055",2022-09-25,350
"E54000055",2022-09-26,270
"E54000055",2022-09-27,288
"E54000055",2022-09-28,271
"E54000055",2022-09-29,246
"E54000055",2022-09-30,209
"E54000018",2022-09-01,604
"E54000018",2022-09-02,664
"E54000018",2022-09-03,582
"E54000018",2022-09-04,534
"E54000018",2022-09-05,526
"E54000018",2022-09-06,595
"E54000018",2022-09-07,597
"E54000018",2022-09-08,577
"E54000018",2022-09-09,624
"E54000018",2022-09-10,528
"E54000018",2022-09-11,438
"E54000018",2022-09-12,453
"E54000018",2022-09-13,554
"E54000018",2022-09-14,589
"E54000018",2022-09-15,609
"E54000018",2022-09-16,609
"E54000018",2022-09-17,616
"E54000018",2022-09-18,451
"E54000018",2022-09-19,453
"E54000018",2022-09-20,563
"E54000018",2022-09-21,589
"E54000018",2022-09-22,611
"E54000018",2022-09-23,505
"E54000018",2022-09-24,551
"E54000018",2022-09-25,480
"E54000018",2022-09-26,489
"E54000018",2022-09-27,580
"E54000018",2022-09-28,596
"E54000018",2022-09-29,547
"E54000018",2022-09-30,536
"E54000019",2022-09-01,105
"E54000019",2022-09-02,121
"E54000019",2022-09-03,108
"E54000019",2022-09-04,85
"E54000019",2022-09-05,78
"E54000019",2022-09-06,94
"E54000019",2022-09-07,92
"E54000019",2022-09-08,95
"E54000019",2022-09-09,83
"E54000019",2022-09-10,87
"E54000019",2022-09-11,75
"E54000019",2022-09-12,82
"E54000019",2022-09-13,86
"E54000019",2022-09-14,88
"E54000019",2022-09-15,90
"E54000019",2022-09-16,88
"E54000019",2022-09-17,82
"E54000019",2022-09-18,68
"E54000019",2022-09-19,68
"E54000019",2022-09-20,61
"E54000019",2022-09-21,88
"E54000019",2022-09-22,88
"E54000019",2022-09-23,108
"E54000019",2022-09-24,88
"E54000019",2022-09-25,84
"E54000019",2022-09-26,78
"E54000019",2022-09-27,93
"E54000019",2022-09-28,89
"E54000019",2022-09-29,101
"E54000019",2022-09-30,106
"E54000059",2022-09-01,329
"E54000059",2022-09-02,346
"E54000059",2022-09-03,350
"E54000059",2022-09-04,335
"E54000059",2022-09-05,320
"E54000059",2022-09-06,319
"E54000059",2022-09-07,336
"E54000059",2022-09-08,320
"E54000059",2022-09-09,333
"E54000059",2022-09-10,319
"E54000059",2022-09-11,323
"E54000059",2022-09-12,347
"E54000059",2022-09-13,343
"E54000059",2022-09-14,369
"E54000059",2022-09-15,370
"E54000059",2022-09-16,365
"E54000059",2022-09-17,359
"E54000059",2022-09-18,340
"E54000059",2022-09-19,335
"E54000059",2022-09-20,326
"E54000059",2022-09-21,339
"E54000059",2022-09-22,349
"E54000059",2022-09-23,350
"E54000059",2022-09-24,339
"E54000059",2022-09-25,326
"E54000059",2022-09-26,314
"E54000059",2022-09-27,318
"E54000059",2022-09-28,315
"E54000059",2022-09-29,320
"E54000059",2022-09-30,353
"E54000061",2022-09-01,833
"E54000061",2022-09-02,807
"E54000061",2022-09-03,731
"E54000061",2022-09-04,680
"E54000061",2022-09-05,724
"E54000061",2022-09-06,778
"E54000061",2022-09-07,815
"E54000061",2022-09-08,780
"E54000061",2022-09-09,836
"E54000061",2022-09-10,807
"E54000061",2022-09-11,706
"E54000061",2022-09-12,705
"E54000061",2022-09-13,796
"E54000061",2022-09-14,856
"E54000061",2022-09-15,789
"E54000061",2022-09-16,851
"E54000061",2022-09-17,798
"E54000061",2022-09-18,685
"E54000061",2022-09-19,663
"E54000061",2022-09-20,693
"E54000061",2022-09-21,784
"E54000061",2022-09-22,747
"E54000061",2022-09-23,846
"E54000061",2022-09-24,791
"E54000061",2022-09-25,712
"E54000061",2022-09-26,717
"E54000061",2022-09-27,734
"E54000061",2022-09-28,770
"E54000061",2022-09-29,783
"E54000061",2022-09-30,823
"E54000050",2022-09-01,1361
"E54000050",2022-09-02,1383
"E54000050",2022-09-03,1206
"E54000050",2022-09-04,1041
"E54000050",2022-09-05,1179
"E54000050",2022-09-06,1297
"E54000050",2022-09-07,1386
"E54000050",2022-09-08,1376
"E54000050",2022-09-09,1361
"E54000050",2022-09-10,1220
"E54000050",2022-09-11,1101
"E54000050",2022-09-12,1125
"E54000050",2022-09-13,1242
"E54000050",2022-09-14,1339
"E54000050",2022-09-15,1296
"E54000050",2022-09-16,1370
"E54000050",2022-09-17,1252
"E54000050",2022-09-18,1117
"E54000050",2022-09-19,1078
"E54000050",2022-09-20,1171
"E54000050",2022-09-21,1394
"E54000050",2022-09-22,1343
"E54000050",2022-09-23,1405
"E54000050",2022-09-24,1246
"E54000050",2022-09-25,1127
"E54000050",2022-09-26,1114
"E54000050",2022-09-27,1345
"E54000050",2022-09-28,1353
"E54000050",2022-09-29,1286
"E54000050",2022-09-30,1327
"E54000051",2022-09-01,926
"E54000051",2022-09-02,968
"E54000051",2022-09-03,675
"E54000051",2022-09-04,652
"E54000051",2022-09-05,898
"E54000051",2022-09-06,930
"E54000051",2022-09-07,839
"E54000051",2022-09-08,874
"E54000051",2022-09-09,896
"E54000051",2022-09-10,671
"E54000051",2022-09-11,638
"E54000051",2022-09-12,841
"E54000051",2022-09-13,880
"E54000051",2022-09-14,969
"E54000051",2022-09-15,909
"E54000051",2022-09-16,855
"E54000051",2022-09-17,651
"E54000051",2022-09-18,671
"E54000051",2022-09-19,696
"E54000051",2022-09-20,874
"E54000051",2022-09-21,915
"E54000051",2022-09-22,926
"E54000051",2022-09-23,981
"E54000051",2022-09-24,748
"E54000051",2022-09-25,600
"E54000051",2022-09-26,812
"E54000051",2022-09-27,922
"E54000051",2022-09-28,940
"E54000051",2022-09-29,946
"E54000051",2022-09-30,975
"E54000054",2022-09-01,1200
"E54000054",2022-09-02,1208
"E54000054",2022-09-03,1150
"E54000054",2022-09-04,1041
"E54000054",2022-09-05,1069
"E54000054",2022-09-06,1193
"E54000054",2022-09-07,1258
"E54000054",2022-09-08,1265
"E54000054",2022-09-09,1242
"E54000054",2022-09-10,1217
"E54000054",2022-09-11,1016
"E54000054",2022-09-12,1056
"E54000054",2022-09-13,1173
"E54000054",2022-09-14,1241
"E54000054",2022-09-15,1279
"E54000054",2022-09-16,1264
"E54000054",2022-09-17,1218
"E54000054",2022-09-18,1023
"E54000054",2022-09-19,1069
"E54000054",2022-09-20,1103
"E54000054",2022-09-21,1169
"E54000054",2022-09-22,1242
"E54000054",2022-09-23,1265
"E54000054",2022-09-24,1195
"E54000054",2022-09-25,1061
"E54000054",2022-09-26,1080
"E54000054",2022-09-27,1217
"E54000054",2022-09-28,1260
"E54000054",2022-09-29,1262
"E54000054",2022-09-30,1248
"E54000057",2022-09-01,1512
"E54000057",2022-09-02,1570
"E54000057",2022-09-03,1374
"E54000057",2022-09-04,1194
"E54000057",2022-09-05,1440
"E54000057",2022-09-06,1547
"E54000057",2022-09-07,1477
"E54000057",2022-09-08,1314
"E54000057",2022-09-09,1166
"E54000057",2022-09-10,1011
"E54000057",2022-09-11,960
"E54000057",2022-09-12,1318
"E54000057",2022-09-13,1382
"E54000057",2022-09-14,1397
"E54000057",2022-09-15,1427
"E54000057",2022-09-16,1410
"E54000057",2022-09-17,1154
"E54000057",2022-09-18,1027
"E54000057",2022-09-19,1094
"E54000057",2022-09-20,1404
"E54000057",2022-09-21,1487
"E54000057",2022-09-22,1407
"E54000057",2022-09-23,1459
"E54000057",2022-09-24,1055
"E54000057",2022-09-25,981
"E54000057",2022-09-26,1350
"E54000057",2022-09-27,1542
"E54000057",2022-09-28,1455
"E54000057",2022-09-29,1480
"E54000057",2022-09-30,1489
"E54000008",2022-09-01,1528
"E54000008",2022-09-02,1592
"E54000008",2022-09-03,1381
"E54000008",2022-09-04,1305
"E54000008",2022-09-05,893
"E54000008",2022-09-06,917
"E54000008",2022-09-07,945
"E54000008",2022-09-08,1265
"E54000008",2022-09-09,1202
"E54000008",2022-09-10,1019
"E54000008",2022-09-11,971
"E54000008",2022-09-12,1457
"E54000008",2022-09-13,1565
"E54000008",2022-09-14,1590
"E54000008",2022-09-15,1595
"E54000008",2022-09-16,1610
"E54000008",2022-09-17,1471
"E54000008",2022-09-18,1403
"E54000008",2022-09-19,1248
"E54000008",2022-09-20,1492
"E54000008",2022-09-21,1621
"E54000008",2022-09-22,1572
"E54000008",2022-09-23,1605
"E54000008",2022-09-24,1430
"E54000008",2022-09-25,1335
"E54000008",2022-09-26,1506
"E54000008",2022-09-27,1564
"E54000008",2022-09-28,1578
"E54000008",2022-09-29,1576
"E54000008",2022-09-30,1529
"E54000048",2022-09-01,646
"E54000048",2022-09-02,650
"E54000048",2022-09-03,553
"E54000048",2022-09-04,518
"E54000048",2022-09-05,578
"E54000048",2022-09-06,661
"E54000048",2022-09-07,622
"E54000048",2022-09-08,627
"E54000048",2022-09-09,670
"E54000048",2022-09-10,547
"E54000048",2022-09-11,506
"E54000048",2022-09-12,548
"E54000048",2022-09-13,590
"E54000048",2022-09-14,606
"E54000048",2022-09-15,621
"E54000048",2022-09-16,634
"E54000048",2022-09-17,617
"E54000048",2022-09-18,527
"E54000048",2022-09-19,528
"E54000048",2022-09-20,572
"E54000048",2022-09-21,595
"E54000048",2022-09-22,686
"E54000048",2022-09-23,654
"E54000048",2022-09-24,613
"E54000048",2022-09-25,549
"E54000048",2022-09-26,564
"E54000048",2022-09-27,619
"E54000048",2022-09-28,654
"E54000048",2022-09-29,630
"E54000048",2022-09-30,671
"E54000032",2022-09-01,710
"E54000032",2022-09-02,720
"E54000032",2022-09-03,626
"E54000032",2022-09-04,584
"E54000032",2022-09-05,607
"E54000032",2022-09-06,623
"E54000032",2022-09-07,678
"E54000032",2022-09-08,683
"E54000032",2022-09-09,768
"E54000032",2022-09-10,645
"E54000032",2022-09-11,603
"E54000032",2022-09-12,657
"E54000032",2022-09-13,683
"E54000032",2022-09-14,655
"E54000032",2022-09-15,684
"E54000032",2022-09-16,691
"E54000032",2022-09-17,615
"E54000032",2022-09-18,585
"E54000032",2022-09-19,462
"E54000032",2022-09-20,656
"E54000032",2022-09-21,653
"E54000032",2022-09-22,692
"E54000032",2022-09-23,733
"E54000032",2022-09-24,625
"E54000032",2022-09-25,600
"E54000032",2022-09-26,670
"E54000032",2022-09-27,705
"E54000032",2022-09-28,759
"E54000032",2022-09-29,736
"E54000032",2022-09-30,773
"E54000034",2022-09-01,0
"E54000034",2022-09-02,0
"E54000034",2022-09-03,0
"E54000034",2022-09-04,0
"E54000034",2022-09-05,0
"E54000034",2022-09-06,0
"E54000034",2022-09-07,0
"E54000034",2022-09-08,0
"E54000034",2022-09-09,0
"E54000034",2022-09-10,0
"E54000034",2022-09-11,0
"E54000034",2022-09-12,0
"E54000034",2022-09-13,0
"E54000034",2022-09-14,0
"E54000034",2022-09-15,0
"E54000034",2022-09-16,0
"E54000034",2022-09-17,0
"E54000034",2022-09-18,0
"E54000034",2022-09-19,0
"E54000034",2022-09-20,0
"E54000034",2022-09-21,0
"E54000034",2022-09-22,0
"E54000034",2022-09-23,0
"E54000034",2022-09-24,0
"E54000034",2022-09-25,0
"E54000034",2022-09-26,0
"E54000034",2022-09-27,0
"E54000034",2022-09-28,0
"E54000034",2022-09-29,0
"E54000034",2022-09-30,0
"E54000042",2022-09-01,951
"E54000042",2022-09-02,1018
"E54000042",2022-09-03,836
"E54000042",2022-09-04,722
"E54000042",2022-09-05,911
"E54000042",2022-09-06,950
"E54000042",2022-09-07,1000
"E54000042",2022-09-08,770
"E54000042",2022-09-09,888
"E54000042",2022-09-10,852
"E54000042",2022-09-11,719
"E54000042",2022-09-12,882
"E54000042",2022-09-13,962
"E54000042",2022-09-14,993
"E54000042",2022-09-15,1047
"E54000042",2022-09-16,1052
"E54000042",2022-09-17,905
"E54000042",2022-09-18,814
"E54000042",2022-09-19,849
"E54000042",2022-09-20,924
"E54000042",2022-09-21,929
"E54000042",2022-09-22,1007
"E54000042",2022-09-23,1094
"E54000042",2022-09-24,950
"E54000042",2022-09-25,765
"E54000042",2022-09-26,959
"E54000042",2022-09-27,999
"E54000042",2022-09-28,1086
"E54000042",2022-09-29,1007
"E54000042",2022-09-30,1066
"E54000044",2022-09-01,580
"E54000044",2022-09-02,652
"E54000044",2022-09-03,508
"E54000044",2022-09-04,443
"E54000044",2022-09-05,545
"E54000044",2022-09-06,569
"E54000044",2022-09-07,557
"E54000044",2022-09-08,670
"E54000044",2022-09-09,673
"E54000044",2022-09-10,558
"E54000044",2022-09-11,506
"E54000044",2022-09-12,512
"E54000044",2022-09-13,549
"E54000044",2022-09-14,612
"E54000044",2022-09-15,596
"E54000044",2022-09-16,625
"E54000044",2022-09-17,512
"E54000044",2022-09-18,462
"E54000044",2022-09-19,343
"E54000044",2022-09-20,371
"E54000044",2022-09-21,425
"E54000044",2022-09-22,428
"E54000044",2022-09-23,419
"E54000044",2022-09-24,378
"E54000044",2022-09-25,308
"E54000044",2022-09-26,513
"E54000044",2022-09-27,574
"E54000044",2022-09-28,607
"E54000044",2022-09-29,607
"E54000044",2022-09-30,638
"E54000052",2022-09-01,408
"E54000052",2022-09-02,409
"E54000052",2022-09-03,377
"E54000052",2022-09-04,307
"E54000052",2022-09-05,315
"E54000052",2022-09-06,360
"E54000052",2022-09-07,383
"E54000052",2022-09-08,384
"E54000052",2022-09-09,410
"E54000052",2022-09-10,334
"E54000052",2022-09-11,290
"E54000052",2022-09-12,175
"E54000052",2022-09-13,190
"E54000052",2022-09-14,236
"E54000052",2022-09-15,211
"E54000052",2022-09-16,252
"E54000052",2022-09-17,222
"E54000052",2022-09-18,173
"E54000052",2022-09-19,347
"E54000052",2022-09-20,346
"E54000052",2022-09-21,401
"E54000052",2022-09-22,408
"E54000052",2022-09-23,423
"E54000052",2022-09-24,383
"E54000052",2022-09-25,315
"E54000052",2022-09-26,262
"E54000052",2022-09-27,379
"E54000052",2022-09-28,383
"E54000052",2022-09-29,403
"E54000052",2022-09-30,414
"E54000053",2022-09-01,781
"E54000053",2022-09-02,736
"E54000053",2022-09-03,656
"E54000053",2022-09-04,604
"E54000053",2022-09-05,643
"E54000053",2022-09-06,766
"E54000053",2022-09-07,826
"E54000053",2022-09-08,812
"E54000053",2022-09-09,828
"E54000053",2022-09-10,850
"E54000053",2022-09-11,682
"E54000053",2022-09-12,658
"E54000053",2022-09-13,741
"E54000053",2022-09-14,778
"E54000053",2022-09-15,775
"E54000053",2022-09-16,827
"E54000053",2022-09-17,734
"E54000053",2022-09-18,650
"E54000053",2022-09-19,680
"E54000053",2022-09-20,708
"E54000053",2022-09-21,734
"E54000053",2022-09-22,805
"E54000053",2022-09-23,783
"E54000053",2022-09-24,687
"E54000053",2022-09-25,597
"E54000053",2022-09-26,772
"E54000053",2022-09-27,770
"E54000053",2022-09-28,811
"E54000053",2022-09-29,801
"E54000053",2022-09-30,843
"E54000036",2022-09-01,238
"E54000036",2022-09-02,269
"E54000036",2022-09-03,227
"E54000036",2022-09-04,198
"E54000036",2022-09-05,225
"E54000036",2022-09-06,255
"E54000036",2022-09-07,230
"E54000036",2022-09-08,245
"E54000036",2022-09-09,268
"E54000036",2022-09-10,216
"E54000036",2022-09-11,180
"E54000036",2022-09-12,238
"E54000036",2022-09-13,273
"E54000036",2022-09-14,263
"E54000036",2022-09-15,252
"E54000036",2022-09-16,252
"E54000036",2022-09-17,213
"E54000036",2022-09-18,209
"E54000036",2022-09-19,200
"E54000036",2022-09-20,214
"E54000036",2022-09-21,221
"E54000036",2022-09-22,262
"E54000036",2022-09-23,251
"E54000036",2022-09-24,200
"E54000036",2022-09-25,182
"E54000036",2022-09-26,212
"E54000036",2022-09-27,245
"E54000036",2022-09-28,237
"E54000036",2022-09-29,239
"E54000036",2022-09-30,250
"E54000037",2022-09-01,601
"E54000037",2022-09-02,622
"E54000037",2022-09-03,564
"E54000037",2022-09-04,505
"E54000037",2022-09-05,525
"E54000037",2022-09-06,572
"E54000037",2022-09-07,612
"E54000037",2022-09-08,622
"E54000037",2022-09-09,656
"E54000037",2022-09-10,589
"E54000037",2022-09-11,476
"E54000037",2022-09-12,548
"E54000037",2022-09-13,626
"E54000037",2022-09-14,627
"E54000037",2022-09-15,661
"E54000037",2022-09-16,722
"E54000037",2022-09-17,634
"E54000037",2022-09-18,516
"E54000037",2022-09-19,500
"E54000037",2022-09-20,575
"E54000037",2022-09-21,578
"E54000037",2022-09-22,643
"E54000037",2022-09-23,682
"E54000037",2022-09-24,608
"E54000037",2022-09-25,500
"E54000037",2022-09-26,509
"E54000037",2022-09-27,586
"E54000037",2022-09-28,612
"E54000037",2022-09-29,618
"E54000037",2022-09-30,641
"E54000038",2022-09-01,324
"E54000038",2022-09-02,380
"E54000038",2022-09-03,356
"E54000038",2022-09-04,284
"E54000038",2022-09-05,407
"E54000038",2022-09-06,362
"E54000038",2022-09-07,344
"E54000038",2022-09-08,323
"E54000038",2022-09-09,313
"E54000038",2022-09-10,291
"E54000038",2022-09-11,249
"E54000038",2022-09-12,277
"E54000038",2022-09-13,286
"E54000038",2022-09-14,342
"E54000038",2022-09-15,331
"E54000038",2022-09-16,356
"E54000038",2022-09-17,314
"E54000038",2022-09-18,269
"E54000038",2022-09-19,267
"E54000038",2022-09-20,299
"E54000038",2022-09-21,333
"E54000038",2022-09-22,350
"E54000038",2022-09-23,341
"E54000038",2022-09-24,324
"E54000038",2022-09-25,270
"E54000038",2022-09-26,309
"E54000038",2022-09-27,370
"E54000038",2022-09-28,367
"E54000038",2022-09-29,344
"E54000038",2022-09-30,331
"E54000039",2022-09-01,709
"E54000039",2022-09-02,712
"E54000039",2022-09-03,600
"E54000039",2022-09-04,548
"E54000039",2022-09-05,666
"E54000039",2022-09-06,697
"E54000039",2022-09-07,711
"E54000039",2022-09-08,715
"E54000039",2022-09-09,721
"E54000039",2022-09-10,626
"E54000039",2022-09-11,533
"E54000039",2022-09-12,654
"E54000039",2022-09-13,696
"E54000039",2022-09-14,714
"E54000039",2022-09-15,716
"E54000039",2022-09-16,711
"E54000039",2022-09-17,595
"E54000039",2022-09-18,586
"E54000039",2022-09-19,611
"E54000039",2022-09-20,694
"E54000039",2022-09-21,493
"E54000039",2022-09-22,721
"E54000039",2022-09-23,731
"E54000039",2022-09-24,612
"E54000039",2022-09-25,581
"E54000039",2022-09-26,709
"E54000039",2022-09-27,744
"E54000039",2022-09-28,735
"E54000039",2022-09-29,751
"E54000039",2022-09-30,803
"E54000040",2022-09-01,590
"E54000040",2022-09-02,481
"E54000040",2022-09-03,582
"E54000040",2022-09-04,455
"E54000040",2022-09-05,491
"E54000040",2022-09-06,610
"E54000040",2022-09-07,613
"E54000040",2022-09-08,597
"E54000040",2022-09-09,612
"E54000040",2022-09-10,531
"E54000040",2022-09-11,449
"E54000040",2022-09-12,515
"E54000040",2022-09-13,561
"E54000040",2022-09-14,606
"E54000040",2022-09-15,603
"E54000040",2022-09-16,566
"E54000040",2022-09-17,531
"E54000040",2022-09-18,414
"E54000040",2022-09-19,459
"E54000040",2022-09-20,504
"E54000040",2022-09-21,568
"E54000040",2022-09-22,569
"E54000040",2022-09-23,572
"E54000040",2022-09-24,529
"E54000040",2022-09-25,440
"E54000040",2022-09-26,515
"E54000040",2022-09-27,579
"E54000040",2022-09-28,612
"E54000040",2022-09-29,583
"E54000040",2022-09-30,623
"E54000041",2022-09-01,487
"E54000041",2022-09-02,494
"E54000041",2022-09-03,421
"E54000041",2022-09-04,386
"E54000041",2022-09-05,457
"E54000041",2022-09-06,491
"E54000041",2022-09-07,493
"E54000041",2022-09-08,508
"E54000041",2022-09-09,546
"E54000041",2022-09-10,464
"E54000041",2022-09-11,436
"E54000041",2022-09-12,505
"E54000041",2022-09-13,495
